no_sentence,num_words,character0,character1,character2_3,character4,character5,std_dev,sent_len_diff,count_short_sentences_in_paragraphs,count_long_sentences_in_paragraphs,check_word0,check_word1,check_word2_3,check_word3,check_word4,check_word5,check_num,check_capitals,check_et
0.25,0.48474576271186437,0.0,1.0,1.0,0.0,1.0,0.07945898115857963,0.05714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.47118644067796606,1.0,1.0,0.0,0.0,0.0,0.13081520985442127,0.15428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.7694915254237288,1.0,1.0,0.0,0.0,1.0,0.06829782328205326,0.05714285714285714,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.4440677966101695,1.0,1.0,0.0,0.0,0.0,0.14306119419655566,0.1657142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.4983050847457627,1.0,0.0,0.0,0.0,0.0,0.0489338198024286,0.045714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.25,0.4610169491525424,1.0,1.0,0.0,0.0,1.0,0.11578912258363423,0.12,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.7661016949152541,0.0,1.0,0.0,0.0,1.0,0.17856579804878023,0.19428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.5084745762711864,1.0,1.0,0.0,0.0,0.0,0.5351202014616743,0.5657142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5559322033898304,1.0,1.0,1.0,0.0,0.0,0.2752857200220613,0.34285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5084745762711864,0.0,1.0,0.0,0.0,0.0,0.09398280080540697,0.08571428571428572,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.464406779661017,1.0,1.0,0.0,0.0,0.0,0.13767384600003468,0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.488135593220339,1.0,1.0,0.0,0.0,1.0,0.11718302116018749,0.13714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6875,0.8610169491525423,1.0,0.0,1.0,0.0,0.0,0.12149340262445914,0.09714285714285714,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.5423728813559322,1.0,1.0,0.0,0.0,0.0,0.26881949905725816,0.18285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.4745762711864407,1.0,1.0,0.0,0.0,0.0,0.2410237086068925,0.17142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6847457627118644,1.0,1.0,0.0,0.0,0.0,0.26653144964848074,0.3028571428571429,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5625,0.47118644067796606,0.0,1.0,0.0,0.0,0.0,0.14759627550003618,0.15428571428571428,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.6033898305084745,1.0,1.0,0.0,0.0,0.0,0.12593014906339234,0.12571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.5050847457627118,1.0,0.0,1.0,0.0,0.0,0.20422085918467742,0.2342857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.7864406779661016,1.0,1.0,0.0,0.0,0.0,0.1863596497214315,0.19428571428571428,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.1875,0.3423728813559322,1.0,1.0,0.0,0.0,0.0,0.2861530544028518,0.2914285714285714,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.7932203389830508,1.0,1.0,0.0,0.0,0.0,0.12836084834598083,0.17142857142857143,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5625,0.7796610169491525,1.0,1.0,0.0,0.0,1.0,0.1792230696307691,0.21714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.8338983050847457,1.0,1.0,0.0,0.0,0.0,0.15114989636833734,0.16,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.4745762711864407,1.0,1.0,0.0,0.0,1.0,0.156511340689973,0.14857142857142858,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.6983050847457627,0.0,1.0,1.0,0.0,1.0,0.09836005974989726,0.09714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.9375,0.6915254237288135,1.0,1.0,0.0,0.0,0.0,0.11461645865923871,0.12571428571428572,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.3694915254237288,1.0,1.0,0.0,0.0,0.0,0.1096870439538375,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6372881355932203,0.0,1.0,0.0,0.0,0.0,0.07329064900552594,0.06857142857142857,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.5389830508474576,0.0,1.0,0.0,0.0,0.0,0.08080970219132326,0.12571428571428572,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5625,0.8203389830508474,1.0,1.0,1.0,0.0,0.0,0.148917434319163,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.4983050847457627,1.0,1.0,0.0,0.0,1.0,0.1442967402034184,0.16,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.9694915254237289,1.0,1.0,1.0,0.0,0.0,0.2387271550781796,0.24571428571428572,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.34576271186440677,1.0,1.0,0.0,0.0,0.0,0.1265491922682859,0.09142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.625,0.8033898305084746,1.0,1.0,0.0,0.0,0.0,0.0929785318249098,0.08571428571428572,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.6644067796610169,1.0,1.0,0.0,0.0,0.0,0.1318403048765469,0.1657142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5,0.6305084745762711,1.0,1.0,0.0,0.0,1.0,0.093024025012915,0.08571428571428572,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.6875,0.647457627118644,1.0,1.0,0.0,0.0,0.0,0.17802711995805506,0.15428571428571428,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.4406779661016949,1.0,1.0,0.0,0.0,0.0,0.12686339251752782,0.11428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5625,0.7322033898305084,1.0,1.0,0.0,0.0,0.0,0.08071169602949364,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.48135593220338985,1.0,1.0,0.0,0.0,0.0,0.1999657913354978,0.2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.4169491525423729,1.0,1.0,1.0,0.0,1.0,0.19683548934717107,0.16,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6169491525423728,1.0,1.0,0.0,0.0,0.0,0.1274009627308834,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.25,0.41016949152542376,0.0,1.0,0.0,0.0,0.0,0.13143383743301665,0.10857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.5254237288135593,1.0,1.0,0.0,0.0,1.0,0.12382787862588696,0.11428571428571428,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1875,0.2576271186440678,1.0,1.0,0.0,0.0,0.0,0.1792750409439191,0.17142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.5864406779661017,0.0,1.0,0.0,0.0,0.0,0.1382365774756367,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.8610169491525423,1.0,1.0,0.0,0.0,0.0,0.3127063810932379,0.37714285714285717,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5694915254237287,1.0,1.0,1.0,0.0,0.0,0.1556407781169811,0.15428571428571428,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.7694915254237288,0.0,1.0,1.0,0.0,1.0,0.1540016121011134,0.2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.5084745762711864,1.0,1.0,1.0,0.0,0.0,0.19856727228656454,0.13714285714285715,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.4169491525423729,0.0,1.0,0.0,0.0,0.0,0.07941086793518028,0.08571428571428572,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6,1.0,1.0,0.0,0.0,0.0,0.18245347360085568,0.22285714285714286,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.5152542372881356,0.0,1.0,0.0,0.0,0.0,0.08708630097722331,0.07428571428571429,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.48474576271186437,1.0,1.0,0.0,0.0,0.0,0.12051185430344626,0.17142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.4440677966101695,0.0,0.0,1.0,0.0,0.0,0.04172220601475236,0.06285714285714286,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.4779661016949152,1.0,1.0,0.0,0.0,0.0,0.10668027165719302,0.10285714285714286,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.03728813559322034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.4375,0.6508474576271186,1.0,1.0,0.0,0.0,0.0,0.14774792074243973,0.17142857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8305084745762711,1.0,1.0,1.0,0.0,0.0,0.1486305549919387,0.16,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6847457627118644,1.0,1.0,0.0,0.0,0.0,0.18128733681533543,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3125,0.48474576271186437,1.0,1.0,0.0,0.0,0.0,0.07900878500760564,0.09714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.625,0.7457627118644067,1.0,1.0,0.0,0.0,1.0,0.14466750825159005,0.12,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.9375,0.9254237288135593,1.0,1.0,0.0,0.0,0.0,0.08491639593917245,0.06285714285714286,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.8779661016949152,1.0,0.0,0.0,0.0,0.0,0.18942839100004788,0.2342857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,0.061016949152542375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5,0.8406779661016949,1.0,1.0,0.0,0.0,0.0,0.1881663124011634,0.2571428571428571,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5525423728813559,1.0,1.0,0.0,0.0,0.0,0.10707759247997045,0.09714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.7220338983050847,1.0,1.0,1.0,0.0,0.0,0.3867600322469989,0.5314285714285715,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.5220338983050847,0.0,1.0,0.0,0.0,0.0,0.1684501018823451,0.17714285714285713,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.5186440677966101,1.0,1.0,0.0,0.0,0.0,0.19104057658905904,0.2057142857142857,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.25,0.4169491525423729,0.0,1.0,0.0,0.0,0.0,0.11045093889700644,0.12571428571428572,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5,0.5694915254237287,1.0,0.0,1.0,0.0,0.0,0.14232326736450499,0.1657142857142857,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.6101694915254237,0.0,1.0,0.0,0.0,0.0,0.1240519150998379,0.16,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.8135593220338982,0.0,1.0,0.0,0.0,0.0,0.14842275141179964,0.22285714285714286,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.6644067796610169,1.0,1.0,0.0,0.0,0.0,0.18239831355093022,0.21142857142857144,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.6,0.0,1.0,1.0,0.0,0.0,0.20181540859385697,0.24,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.5762711864406779,1.0,1.0,1.0,0.0,1.0,0.1906399685347303,0.2,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.47118644067796606,0.0,1.0,0.0,0.0,0.0,0.051723391123406424,0.045714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.6813559322033897,1.0,1.0,0.0,0.0,0.0,0.1064367343491349,0.09714285714285714,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.4745762711864407,1.0,1.0,0.0,0.0,0.0,0.06007948189107687,0.05714285714285714,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.47118644067796606,1.0,1.0,1.0,0.0,1.0,0.1040856966945886,0.09142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.711864406779661,1.0,1.0,1.0,0.0,1.0,0.27307313214360746,0.38285714285714284,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1875,0.3355932203389831,0.0,1.0,0.0,0.0,0.0,0.20535810128976448,0.17714285714285713,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.6711864406779661,1.0,1.0,0.0,0.0,0.0,0.1305494264147625,0.09142857142857143,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.6745762711864406,1.0,1.0,1.0,0.0,1.0,0.14901626167890225,0.18285714285714286,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.6779661016949152,1.0,1.0,1.0,0.0,0.0,0.13055857461745862,0.19428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.623728813559322,1.0,1.0,0.0,0.0,1.0,0.17669844421749906,0.1657142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5,0.711864406779661,1.0,1.0,0.0,0.0,0.0,0.09726411727311159,0.13142857142857142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5423728813559322,1.0,1.0,0.0,0.0,1.0,0.21863192618236518,0.26285714285714284,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.711864406779661,0.0,1.0,0.0,0.0,0.0,0.1710690113439373,0.18857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6135593220338983,1.0,1.0,1.0,0.0,0.0,0.11303270712771618,0.11428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.488135593220339,1.0,0.0,0.0,0.0,0.0,0.21915330189574292,0.2857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.46779661016949153,1.0,1.0,0.0,1.0,1.0,0.17084071047119495,0.16,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.25,0.48474576271186437,1.0,0.0,1.0,0.0,1.0,0.24567249604039534,0.18285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.6135593220338983,0.0,1.0,0.0,0.0,0.0,0.20715202001537483,0.22285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.6875,0.9525423728813558,1.0,1.0,1.0,0.0,0.0,0.12109954634311411,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.75,0.9016949152542372,1.0,1.0,0.0,0.0,0.0,0.16549490212789755,0.21142857142857144,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5694915254237287,1.0,1.0,1.0,0.0,0.0,0.1802168071059309,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.3355932203389831,1.0,1.0,0.0,0.0,0.0,0.11875926460086313,0.06285714285714286,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6203389830508474,1.0,1.0,0.0,0.0,1.0,0.15646363981394817,0.18285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8644067796610169,1.0,1.0,0.0,0.0,1.0,0.16470871798162195,0.14857142857142858,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.47118644067796606,1.0,1.0,0.0,0.0,0.0,0.06738235586025042,0.08571428571428572,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6779661016949152,1.0,1.0,0.0,0.0,0.0,0.21872826203274726,0.26857142857142857,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5050847457627118,1.0,1.0,1.0,0.0,1.0,0.046060047621056734,0.05142857142857143,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5625,0.6881355932203389,1.0,1.0,1.0,0.0,1.0,0.41837980159891536,0.5314285714285715,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.5966101694915253,0.0,1.0,0.0,0.0,0.0,0.08576240047627631,0.09142857142857143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.1875,0.288135593220339,0.0,1.0,0.0,0.0,0.0,0.18764056029117857,0.2057142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.5423728813559322,1.0,1.0,1.0,0.0,0.0,0.13748575700484678,0.09714285714285714,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3125,0.5559322033898304,1.0,1.0,1.0,1.0,1.0,0.19237578793960572,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.8542372881355932,1.0,1.0,1.0,0.0,0.0,0.33445197204746563,0.4057142857142857,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6875,0.8915254237288135,1.0,1.0,1.0,0.0,0.0,0.09055257911118776,0.12571428571428572,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8125,0.711864406779661,0.0,1.0,0.0,0.0,0.0,0.12347290190481497,0.10857142857142857,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.375,0.488135593220339,1.0,1.0,0.0,0.0,0.0,0.11034213482923566,0.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.125,0.15254237288135591,1.0,1.0,0.0,0.0,0.0,0.1532425187425639,0.13142857142857142,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.8813559322033898,1.0,1.0,0.0,0.0,0.0,0.14694212378594876,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8125,0.5966101694915253,0.0,1.0,1.0,0.0,0.0,0.060352931658556944,0.05714285714285714,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4375,0.7186440677966102,0.0,1.0,0.0,0.0,1.0,0.18532693603302958,0.18285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.7932203389830508,1.0,1.0,0.0,0.0,0.0,0.1148362458814195,0.12,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.583050847457627,0.0,1.0,0.0,0.0,0.0,0.15476752546904446,0.17714285714285713,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.75,0.9593220338983051,1.0,1.0,0.0,0.0,0.0,0.15683002720364622,0.12571428571428572,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.5966101694915253,1.0,1.0,0.0,0.0,0.0,0.11299089275484803,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5084745762711864,1.0,1.0,0.0,0.0,1.0,0.07638194789247352,0.07428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6,0.0,1.0,0.0,0.0,1.0,0.1582806040216781,0.17142857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.7694915254237288,1.0,1.0,0.0,0.0,1.0,0.23058590417087343,0.2857142857142857,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.6875,0.6779661016949152,1.0,1.0,1.0,0.0,0.0,0.09349439130414697,0.08571428571428572,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0625,0.0576271186440678,0.0,0.0,1.0,0.0,0.0,0.1382365774756367,0.11428571428571428,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3125,0.46779661016949153,1.0,1.0,0.0,0.0,0.0,0.11702578833627807,0.09142857142857143,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.7796610169491525,1.0,1.0,0.0,0.0,0.0,0.21922864374966278,0.2571428571428571,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8125,0.8203389830508474,1.0,1.0,1.0,0.0,0.0,0.22114546108385102,0.33714285714285713,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.5389830508474576,1.0,1.0,0.0,0.0,0.0,0.14914705803663714,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.4745762711864407,1.0,1.0,0.0,0.0,1.0,0.12006075455954839,0.11428571428571428,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.4406779661016949,1.0,1.0,0.0,0.0,1.0,0.151833861411963,0.14857142857142858,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.4375,0.7694915254237288,1.0,1.0,0.0,0.0,1.0,0.24947298187403733,0.32,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5625,0.735593220338983,1.0,1.0,0.0,0.0,0.0,0.25420500099825755,0.26857142857142857,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.375,0.6067796610169491,1.0,1.0,0.0,0.0,0.0,0.11656388290615853,0.10285714285714286,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4375,0.6949152542372881,1.0,1.0,0.0,0.0,0.0,0.1293892703673567,0.12571428571428572,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,0.4779661016949152,1.0,1.0,1.0,0.0,1.0,0.18558743189441762,0.17142857142857143,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.625,0.7491525423728813,1.0,1.0,0.0,0.0,0.0,0.1053378282771617,0.11428571428571428,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.6542372881355931,1.0,1.0,0.0,0.0,1.0,0.1978710126808643,0.22857142857142856,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.375,0.8135593220338982,1.0,1.0,1.0,0.0,1.0,0.3687025706430841,0.4342857142857143,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3125,0.4542372881355932,1.0,1.0,0.0,0.0,0.0,0.13702166873715482,0.1657142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5625,0.6542372881355931,1.0,1.0,0.0,0.0,1.0,0.13288698801819318,0.17714285714285713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5,0.7830508474576271,1.0,1.0,1.0,0.0,1.0,0.12251162368766069,0.13142857142857142,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.375,0.6338983050847458,1.0,1.0,0.0,0.0,0.0,0.21744423436817012,0.21142857142857144,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0625,0.11864406779661016,1.0,1.0,0.0,0.0,0.0,0.1797075507183277,0.14857142857142858,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
