text,truth,prediction
We present a measurement of the top-quark mass in pp̅ collisions at √(s)=1.96 TeV which uses events with an inclusive signature of missing transverse energy and jets. ,0,0
"Compton scattering of X-rays in the bulk flow of the accretion column in magnetic cataclysmic variables (mCVs) can significantly shift photon energies. We present Monte Carlo simulations based on a nonlinear algorithm demonstrating the effects of Compton scattering on the H-like, He-like and neutral Fe K alpha lines produced in the post-shock region of the accretion column. The peak line emissivities of the photons in the post-shock flow are taken into consideration and frequency shifts due to Doppler effects are also included. We find that line profiles are most distorted by Compton scattering effects in strongly magnetized mCVs with a low white dwarf mass and high mass accretion rate and which are viewed at an oblique angle with respect to the accretion column. The resulting line profiles are most sensitive to the inclination angle. We have also explored the effects of modifying the accretion column width and using a realistic emissivity profile. We find that these do not have a significant overall effect on the resulting line profiles. A comparison of our simulated line spectra with high resolution Chandra/HETGS observations of the mCV GK Per indicates that a wing feature redward of the 6.4 keV line may result from Compton recoil near the base of the accretion column. ",0,0
"A Suzaku observation of the nucleus of the radio-loud AGN Centaurus A in 2005 has yielded a broadband spectrum spanning 0.3 to 250 keV. The net exposure times after screening were: 70 ks per X-ray Imaging Spectrometer (XIS) camera, 60.8 ks for the Hard X-ray Detector (HXD) PIN, and 17.1 ks for the HXD-GSO. The hard X-rays are fit by two power-laws of the same slope, absorbed by columns of 1.5 and 7 * 10^23 cm^-2 respectively. The spectrum is consistent with previous suggestions that the power-law components are X-ray emission from the sub-pc VLBI jet and from Bondi accretion at the core, but it is also consistent with a partial covering interpretation. The soft band is dominated by thermal emission from the diffuse plasma and is fit well by a two-temperature VAPEC model, plus a third power-law component to account for scattered nuclear emission, jet emission, and emission from X-ray Binaries and other point sources. Narrow fluorescent emission lines from Fe, Si, S, Ar, Ca and Ni are detected. The Fe K alpha line width yields a 200 light-day lower limit on the distance from the black hole to the line-emitting gas. Fe, Ca, and S K-shell absorption edges are detected. Elemental abundances are constrained via absorption edge depths and strengths of the fluorescent and diffuse plasma emission lines. The high metallicity ([Fe/H]=+0.1) of the circumnuclear material suggests that it could not have originated in the relatively metal-poor outer halo unless enrichment by local star formation has occurred. Relative abundances are consistent with enrichment from Type II and Ia supernovae. ",0,0
"Using modified gravity with non-linear terms of curvature, R^2 and R^(r +2) (with r being the positive real number and R being the scalar curvature), cosmological scenario,beginning at the Planck scale, is obtained. Here, a unified picture of cosmology is obtained from f(R)- gravity. In this scenario, universe begins with power-law inflation, followed by deceleration and acceleration in the late universe as well as possible collapse of the universe in future. It is different from f(R)- dark energy models with non-linear curvature terms assumed as dark energy. Here, dark energy terms are induced by linear as well as non-linear terms of curvature in Friedmann equation being derived from modified gravity.It is also interesting to see that, in this model, dark radiation and dark matter terms emerge spontaneously from the gravitational sector. It is found that dark energy, obtained here, behaves as quintessence in the early universe and phantom in the late universe. Moreover, analogous to brane-tension in brane-gravity inspired Friedmann equation, a tension term λ arises here being called as cosmic tension. It is found that, in the late universe, Friedmann equation (obtained here) contains a term - ρ^2/2λ (ρ being the phantom energy density) analogous to a similar term in Friedmann equation with loop quantum effects, if λ > 0 and brane-gravity correction when λ < 0. ",0,0
"It has been observed that particular rate-1/2 partially systematic parallel concatenated convolutional codes (PCCCs) can achieve a lower error floor than that of their rate-1/3 parent codes. Nevertheless, good puncturing patterns can only be identified by means of an exhaustive search, whilst convergence towards low bit error probabilities can be problematic when the systematic output of a rate-1/2 partially systematic PCCC is heavily punctured. In this paper, we present and study a family of rate-1/2 partially systematic PCCCs, which we call pseudo-randomly punctured codes. We evaluate their bit error rate performance and we show that they always yield a lower error floor than that of their rate-1/3 parent codes. Furthermore, we compare analytic results to simulations and we demonstrate that their performance converges towards the error floor region, owning to the moderate puncturing of their systematic output. Consequently, we propose pseudo-random puncturing as a means of improving the bandwidth efficiency of a PCCC and simultaneously lowering its error floor. ",0,0
"General hypersurface layers are considered in order to describe brane-worlds and shell cosmologies. No restriction is placed on the causal character of the hypersurface which may thus have internal changes of signature. Strengthening the results in our previous letter [1], we confirm that a good, regular and consistent description of signature change is achieved in these brane/shells scenarios, while keeping the hypersurface and the bulk completely regular. Our formalism allows for a unified description of the traditional timelike branes/shells together with the signature-changing, or pure null, ones. This allows for a detailed comparison of the results in both situations. An application to the case of hypersurface layers in static bulks is presented, leading to the general Robertson-Walker geometry on the layer –with a possible signature change. Explicit examples on anti de Sitter bulks are then studied. The permitted behaviours in different settings (Z_2-mirror branes, asymmetric shells, signature-changing branes) are analysed in detail. We show in particular that (i) in asymmetric shells there is an upper bound for the energy density, and (ii) that the energy density within the brane vanishes when approaching a change of signature. The description of a signature change as a `singularity' seen from within the brane is considered. We also find new relations between the fundamental constants in the brane/shell, its tension, and the cosmological and gravitational constants of the bulk, independently of the existence or not of a change of signature. ",0,0
"New information on short/hard gamma-ray bursts (GRBs) is being gathered thanks to the discovery of their optical and X-ray afterglows. However, some key aspects are still poorly understood, including the collimation level of the outflow, the duration of the central engine activity, and the properties of the progenitor systems. We want to constrain the physical properties of the short GRB 050724 and of its host galaxy, and make some inferences on the global short GRB population. We present optical observations of the afterglow of GRB 050724 and of its host galaxy, significantly expanding the existing dataset for this event. We compare our results with models, complementing them with available measurements from the literature. We study the afterglow light curve and spectrum including X-ray data. We also present observations of the host galaxy. The observed optical emission was likely related to the large flare observed in the X-ray light curve. The apparent steep decay was therefore not due to the jet effect. Available data are indeed consistent with low collimation, in turn implying a large energy release, comparable to that of long GRBs. The flare properties also constrain the internal shock mechanism, requiring a large Lorentz factor contrast between the colliding shells. This implies that the central engine was active at late times, rather than ejecting all shells simultaneously. The host galaxy has red colors and no ongoing star formation, consistent with previous findings on this GRB. However, it is not a pure elliptical, and has some faint spiral structure. GRB 050724 provides the most compelling case for association between a short burst and a galaxy with old stellar population. It thus plays a pivotal role in constraining progenitors models, which should allow for long delays between birth and explosion. ",0,0
"It is known that when hard spheres are added to a pure system of hard rods the stability of the smectic phase may be greatly enhanced, and that this effect can be rationalised in terms of depletion forces. In the present paper we first study the effect of orientational order on depletion forces in this particular binary system, comparing our results with those obtained adopting the usual approximation of considering the rods parallel and their orientations frozen. We consider mixtures with rods of different aspect ratios and spheres of different diameters, and we treat them within Onsager theory. Our results indicate that depletion effects, and consequently smectic stability, decrease significantly as a result of orientational disorder in the smectic phase when compared with corresponding data based on the frozen–orientation approximation. These results are discussed in terms of the τ parameter, which has been proposed as a convenient measure of depletion strength. We present closed expressions for τ, and show that it is intimately connected with the depletion potential. We then analyse the effect of particle geometry by comparing results pertaining to systems of parallel rods of different shapes (spherocylinders, cylinders and parallelepipeds). We finally provide results based on the Zwanzig approximation of a Fundamental–Measure density–functional theory applied to mixtures of parallelepipeds and cubes of different sizes. In this case, we show that the τ parameter exhibits a linear asymptotic behaviour in the limit of large values of the hard–rod aspect ratio, in conformity with Onsager theory, as well as in the limit of large values of the ratio of rod breadth to cube side length, d, in contrast to Onsager approximation, which predicts τ∼ d^3. ",0,0
"We analyze numerical-relativity (NR) waveforms that cover nine orbits (18 gravitational-wave cycles) before merger of an equal-mass system with low eccentricity, with numerical uncertainties of 0.25 radians in the phase and less than 2",0,0
"Cornell University, the California Institute for Technology, and the Jet Propulsion Laboratory are jointly studying the construction of a 25 m diameter telescope for submillimeter astronomy on a high mountain in northern Chile. This Cornell Caltech Atacama Telescope (CCAT) will combine high sensitivity, a wide field of view, and a broad wavelength range to provide an unprecedented capability for deep, large area, multi-color submillimeter surveys to complement narrow field, high resolution studies with ALMA. CCAT observations will address fundamental themes in contemporary astronomy, notably the formation and evolution of galaxies, the nature of the dark matter and dark energy that comprise most of the content of the universe, the formation of stars and planets, the conditions in circumstellar disks, and the conditions during the early history of the Solar system. The candidate CCAT site, at 5600 m in northern Chile, enjoys superb observing conditions. To accommodate large format bolometer cameras, CCAT is designed with a 20 arcmin field of view. CCAT will incorporate closed loop active control of its segmented primary mirror to maintain a half wavefront error of 10 mum rms or less. Instrumentation under consideration includes both short (650 mum-200 mum) and long (2 mm-750 mum) wavelength bolometer cameras, direct detection spectrometers, and heterodyne receiver arrays. The University of Colorado, a Canadian university consortium, and the UK Astronomy Technology Centre on behalf of the UK community are pursuing participation in the CCAT consortium. When complete early in the next decade, CCAT will be the largest and most sensitive facility of its class as well as the highest altitude astronomical facility on Earth. ",0,0
"In this chapter we review our findings on the bonding structure and growth mechanisms of carbon-based thin solid films with fullerene-like (FL) microstructure. The so-called FL arrangements arise from the curvature and cross-linking of basal planes in graphitic-like structures, partially resembling that of molecular fullerenes. This three-dimensional superstructure takes advantage of the strength of planar pi bonds in sp2 hybrids and confers the material interesting mechanical properties, such as high hardness, high elastic recovery, low-friction and wear-resistance. These properties can be tailored by controlling the curvature, size and connectivity of the FL arrangements, making these materials promising coatings for tribological applications. We have focused our interest mostly on carbon nitride (CNx) since nitrogen promotes the formation of FL arrangements at low substrate temperatures and they are emerging over pure carbon coatings in tribological applications such as protective overcoats in magnetic hard disks. We address structural issues such as origin of plane curvature, nature of the cross-linking sites and sp2 clustering, together with growth mechanisms based on the role of film-forming precursors, chemical re-sputtering or concurrent ion assistance during growth. ",0,0
"We conjecture that the set of all Hilbert functions of (artinian) level algebras enjoys a very natural form of regularity, which we call the Interval Conjecture (IC): If, for some positive integer α, (1,h_1,...,h_i,...,h_e) and (1,h_1,...,h_i+α ,...,h_e) are both level h-vectors, then (1,h_1,...,h_i+β ,...,h_e) is also level for each integer β =0,1,..., α . In the Gorenstein case, i.e. when h_e=1, we also supply the Gorenstein Interval Conjecture (GIC), which naturally generalizes the IC, and basically states that the same property simultaneously holds for any two symmetric entries, say h_i and h_e-i, of a Gorenstein h-vector.These conjectures are inspired by the research performed in this area over the last few years. A series of recent results seems to indicate that it will be nearly impossible to characterize explicitly the sets of all Gorenstein or of all level Hilbert functions. Therefore, our conjectures would at least provide the existence of a very strong - and natural - form of order in the structure of such important and complicated sets.We are still far from proving the conjectures at this point. However, we will already solve a few interesting cases, especially when it comes to the IC, in this paper. Among them, that of Gorenstein h-vectors of socle degree 4, that of level h-vectors of socle degree 2, and that of non-unimodal level h-vectors of socle degree 3 and any given codimension. ",0,0
"In this paper we study the confluence of two regular singular points of the hypergeometric equation into an irregular one. We study the consequence of the divergence of solutions at the irregular singular point for the unfolded system. Our study covers a full neighborhood of the origin in the confluence parameter space. In particular, we show how the divergence of solutions at the irregular singular point explains the presence of logarithmic terms in the solutions at a regular singular point of the unfolded system. For this study, we consider values of the confluence parameter taken in two sectors covering the complex plane. In each sector, we study the monodromy of a first integral of a Riccati system related to the hypergeometric equation. Then, on each sector, we include the presence of logarithmic terms into a continuous phenomenon and view a Stokes multiplier related to a 1-summable solution as the limit of an obstruction that prevents a pair of eigenvectors of the monodromy operators, one at each singular point, to coincide. ",0,0
"Inversion symmetry breaking allows contrasted circular dichroism in different k-space regions, which takes the extreme form of optical selection rules for interband transitions at high symmetry points. In materials where band-edges occur at noncentral valleys, this enables valley dependent interplay of electrons with light of different circular polarizations, in analogy to spin dependent optical activities in semiconductors. This discovery is in perfect harmony with the previous finding of valley contrasted Bloch band features of orbital magnetic moment and Berry curvatures from inversion symmetry breaking [Phys. Rev. Lett. 99, 236809 (2007)]. A universal connection is revealed between the k-resolved optical oscillator strength of interband transitions, the orbital magnetic moment and the Berry curvatures, which also provides a principle for optical measurement of orbital magnetization and intrinsic anomalous Hall conductivity in ferromagnetic systems. The general physics is demonstrated in graphene where inversion symmetry breaking leads to valley contrasted optical selection rule for interband transitions. We discuss graphene based valley optoelectronics applications where light polarization information can be interconverted with electronic information. ",0,0
"In this letter, a theoretical method for the analysis of diffusive flux/current to limited scale self-affine random fractals is presented and compared with experimentally measured electrochemical current for such roughness. The theory explains the several experimental findings of the temporal scale invariance as well as deviation from this of current transients in terms of three dominant fractal parameters for the limited-length scales of roughness. This theoretical method is based on limited scale power-law characterization of the interfacial roughness spectrum and the solution of diffusion equation under the diffusion-limited boundary conditions on rough interfaces. More broadly, these calculations challenges the earlier belief that the anomalous behavior is solely dependent on fractal dimension of roughness and highlight the potential to apply this equation for the scale invariant roughness determination. Finally, the validity of theoretical result is tested with extensive experimental data. ",0,0
"Prominent ethical and policy issues such as affirmative action and female enrollment in science and engineering revolve around the idea that diversity is good. However, even though diversity is an ambiguous concept, a precise definition is seldom provided. We show that diversity may be construed as a factual description, a craving for symmetry, an intrinsic good, an instrumental good, a symptom, or a side effect. These acceptions differ vastly in their nature and properties. The first one cannot lead to any action and the second one is mistaken. Diversity as intrinsic good is a mere opinion, which cannot be concretely applied; moreover, the most commonly invoked forms of diversity (sexual and racial) are not intrinsically good. On the other hand, diversity as instrumental good can be evaluated empirically and can give rise to policies, but these may be very weak. Finally, symptoms and side effects are not actually about diversity. We consider the example of female enrollment in science and engineering, interpreting the various arguments found in the literature in light of this polysemy.Keywords: ethics, policy, higher education, female students, minority students, affirmative action ",0,0
"The magnetic field in an accretion disk is estimated assuming that all of the angular momentum within prescribed accretion disk radii is removed by a jet. The magnetic field estimated at the base of the jet is extrapolated to the blazar emission region using a model for a relativistic axisymmetric jet combined with some simplifying assumptions based on the relativistic nature of the flow. The extrapolated magnetic field is compared with estimates based upon the synchrotron and inverse Compton emission from three blazars, MKN 501, MKN 421 and PKS 2155-304. The magnetic fields evaluated from pure synchrotron self- Compton models are inconsistent with the magnetic fields extrapolated in this way. However, in two cases inverse Compton models in which a substantial part of the soft photon field is generated locally agree well, mainly because these models imply magnetic field strengths which are closer to being consistent with Poynting flux dominated jets. This comparison is based on estimating the mass accretion rate from the jet energy flux. Further comparisons along these lines will be facilitated by independent estimates of the mass accretion rate in blazars and by more detailed models for jet propagation near the black hole. ",0,0
"We have had several talks recently reviewing 11 years of exoplanet discoveries through radial velocity variations, or from transits, or from microlensing. More than 200 exoplanets have been found, including some around pulsars that we do not discuss here.My physical definition for a planet is a roughly spherical, self-gravitating body more massive than 10**26 g formed from the leftover material in a protostellar disk after the protostar forms. Radiation from the protostar pushes the inner wall of the disk outward. The material agglomerates and forms planets in radial sequence. The outer planets are formed slowly by classical dynamical mechanisms acting in the snow zone. Planets have dense cores because of agglomeration.Not one of the exoplanets discovered thus far is a planet. They are cryptoplanets formed from matter ejected by protostars. When protostars have excessive infall at high latitudes, they partially balance angular momentum through outflow at the equator as they spin up. The ejected matter is trapped in the magnetic torus formed between the star and the disk, like a tokamak. The tokamak eventully reconnects and magnetic compression forms self-gravitating remnants trapped and compressed by a closed spherical magnetic field, spheromaks. Cooled spheromaks are cryptoplanets. They orbit near the star. They can merge with each other or fall into the star or be ejected. They can grow by accreting gas. They have a low density core and abundances characteristic of the protostar. Their masses, radii, densities, and orbits are random, and are inconsistent with the parameters for planets. They tend to have lower density than planets. ",0,0
"Chandra and VLA observations of the symbiotic star R Aqr in 2004 reveal significant changes over the three to four year interval between these observations and previous observations taken with the VLA in 1999 and with Chandra in 2000. This paper reports on the evolution of the outer thermal X-ray lobe-jets and radio jets. The emission from the outer X-ray lobe-jets lies farther away from the central binary than the outer radio jets, and comes from material interpreted as being shock heated to10^6 K, a likely result of collision between high speed material ejected from the central binary and regions of enhanced gas density. Between 2000 and 2004, the Northeast (NE) outer X-ray lobe-jet moved out away from the central binary, with an apparent projected motion of580 km s^-1. The Southwest (SW) outer X-ray lobe-jet almost disappeared between 2000 and 2004, presumably due to adiabatic expansion and cooling. The NE radio bright spot also moved away from the central binary between 2000 and 2004, but with a smaller apparent velocity than of the NE X-ray bright spot. The SW outer lobe-jet was not detected in the radio in either 1999 or 2004. The density and mass of the X-ray emitting material is estimated. Cooling times, shock speeds, pressure and confinement are discussed. ",0,0
"This paper focuses on the issue of energy efficiency in wireless data networks through a game theoretic approach. The case considered is that in which each user is allowed to vary its transmit power, spreading code, and uplink receiver in order to maximize its own utility, which is here defined as the ratio of data throughput to transmit power. In particular, the case in which linear multiuser detectors are employed at the receiver is treated first, and, then, the more challenging case in which non-linear decision feedback multiuser receivers are adopted is addressed. It is shown that, for both receivers, the problem at hand of utility maximization can be regarded as a non-cooperative game, and it is proved that a unique Nash equilibrium point exists. Simulation results show that significant performance gains can be obtained through both non-linear processing and spreading code optimization; in particular, for systems with a number of users not larger than the processing gain, remarkable gains come from spreading code optimization, while, for overloaded systems, the largest gainscome from the use of non-linear processing. In every case, however, the non-cooperative games proposed here are shown to outperform competing alternatives. ",0,0
"The photon box thought experiment can be considered a forerunner of the EPR-experiment: by performing suitable measurements on the box it is possible to “prepare” the photon, long after it has escaped, in either of two complementary states. Consistency requires that the corresponding box measurements be complementary as well. At first sight it seems, however, that these measurements can be jointly performed with arbitrary precision: they pertain to different systems (the center of mass of the box and an internal clock, respectively). But this is deceptive. As we show by explicit calculation, although the relevant quantities are simultaneously measurable, they develop non-vanishing commutators when calculated back to the time of escape of the photon. This justifies Bohr's qualitative arguments in a precise way; and it illustrates how the details of the dynamics conspire to guarantee the requirements of complementarity. In addition, our calculations exhibit a “fine structure” in the distribution of the uncertainties over the complementary quantities: depending on when the box measurement is performed, the resulting quantum description of the photon differs. This brings us close to the argumentation of the later EPR thought experiment. ",0,0
"The dynamics of receding contact lines is investigated experimentally through controlled perturbations of a meniscus in a dip coating experiment. We first characterize stationary menisci and their breakdown at the coating transition. It is then shown that the dynamics of both liquid deposition and long-wavelength perturbations adiabatically follow these stationary states. This provides a first experimental access to the entire bifurcation diagram of dynamical wetting, confirming the hydrodynamic theory developed in Part 1. In contrast to quasi-static theories based on a dynamic contact angle, we demonstrate that the transition strongly depends on the large scale flow geometry. We then establish the dispersion relation for large wavenumbers, for which we find that sigma is linear in q. The speed dependence of sigma is well described by hydrodynamic theory, in particular the absence of diverging time-scales at the critical point. Finally, we highlight some open problems related to contact angle hysteresis that lead beyond the current description. ",0,0
"The geometric constructions are elaborated on (semi) Riemannian manifolds and vector bundles provided with nonintegrable distributions defining nonlinear connection structures induced canonically by metric tensors. Such spaces are called nonholonomic manifolds and described by two equivalent linear connections also induced in unique forms by a metric tensor (the Levi Civita and the canonical distinguished connection, d-connection). The lifts of geometric objects on tangent bundles are performed for certain classes of d-connections and frame transforms when the Riemann tensor is parametrized by constant matrix coefficients. For such configurations, the flows of non-stretching curves and corresponding bi-Hamilton and solitonic hierarchies encode information about Ricci flow evolution, Einstein spaces and exact solutions in gravity and geometric mechanics. The applied methods were elaborated formally in Finsler geometry and allows us to develop the formalism for generalized Riemann-Finsler and Lagrange spaces. Nevertheless, all geometric constructions can be equivalently re-defined for the Levi Civita connections and holonomic frames on (semi) Riemannian manifolds. ",0,0
"In the classical one-dimensional solution of fluid dynamics equations all unknown functions depend only on time t and Cartesian coordinate x. Although fluid spreads in all directions (velocity vector has three components) the whole picture of motion is relatively simple: trajectory of one fluid particle from plane x=const completely determines motion of the whole plane. Basing on the symmetry analysis of differential equations we propose generalization of this solution allowing movements in different directions of fluid particles belonging to plane x=const. At that, all functions but an angle determining the direction of particle's motion depend on t and x only, whereas the angle depends on all coordinates. In this solution the whole picture of motion superposes from identical trajectories placed under different angles in 3D space. Orientations of the trajectories are restricted by a finite relation possessing functional arbitrariness. The solution describes three-dimensional nonlinear processes and singularities in infinitely conducting plasma, gas or incompressible liquid. ",0,0
"We prove the following theorem about relative entropy of quantum states. 'Substate theorem: Let rho and sigma be quantum states in the same Hilbert space with relative entropy S(rho|sigma) = Tr rho (log rho - log sigma) = c. Then for all epsilon > 0, there is a state rho' such that the trace distance ||rho' - rho||_t = Tr sqrt(rho' - rho)^2 <= epsilon, and rho'/2^O(c/epsilon^2) <= sigma.'It states that if the relative entropy of rho and sigma is small, then there is a state rho' close to rho, i.e. with small trace distance ||rho' - rho||_t, that when scaled down by a factor 2^O(c) `sits inside', or becomes a `substate' of, sigma. This result has several applications in quantum communication complexity and cryptography. Using the substate theorem, we derive a privacy trade-off for the set membership problem in the two-party quantum communication model. Here Alice is given a subset A of [n], Bob an input i in [n], and they need to determine if i in A.'Privacy trade-off for set membership: In any two-party quantum communication protocol for the set membership problem, if Bob reveals only k bits of information about his input, then Alice must reveal at least n/2^O(k) bits of information about her input.'We also discuss relationships between various information theoretic quantities that arise naturally in the context of the substate theorem. ",0,0
"We present broadband NIR spectra of A0620-00 obtained with SpeX on the IRTF. The spectrum is characterized by a blue continuum on which are superimposed broad emission lines of HI and HeII and a host of narrower absorption lines of neutral metals and molecules. Spectral type standard star spectra scaled to the dereddened spectrum of A0620-00 in K exceed the A0620-00 spectrum in J and H for all stars of spectral type K7V or earlier, demonstrating that the donor star, unless later than K7V, cannot be the sole NIR flux source in A0620-00. In addition, the atomic absorption lines in the K3V spectrum are too weak with respect to those of A0620-00 even at 100",0,0
"We study scaling relations of compressible strongly magnetized turbulence. We find a good correspondence of our results with the Fleck (1996) model of compressible hydrodynamic turbulence. In particular, we find that the density-weighted velocity, i.e. u ≡ρ^1/3 v, proposed in Kritsuk et al. (2007) obeys the Kolmogorov scaling, i.e. E_u(k)∼ k^-5/3 for the high Mach number turbulence. Similarly, we find that the exponents of the third order structure functions for u stay equal to unity for the all the Mach numbers studied. The scaling of higher order correlations obeys the She-Leveque (1994) scalings corresponding to the two-dimensional dissipative structures, and this result does not change with the Mach number either. In contrast to v which exhibits different scaling parallel and perpendicular to the local magnetic field, the scaling of u is similar in both directions. In addition, we find that the peaks of density create a hierarchy in which both physical and column densities decrease with the scale in accordance to the Fleck (1996) predictions. This hierarchy can be related ubiquitous small ionized and neutral structures (SINS) in the interstellar gas. We believe that studies of statistics of the column density peaks can provide both consistency check for the turbulence velocity studies and insight into supersonic turbulence, when the velocity information is not available. ",0,0
"We report on the detection of giant pulses from the Crab Nebula pulsar at a frequency of 200 MHz using the field deployment system designed for the Mileura Widefield Array's Low Frequency Demonstrator (MWA-LFD). Our observations are among the first high-quality detections at such low frequencies. The measured pulse shapes are deconvolved for interstellar pulse broadening, yielding a pulse-broadening time of 670±100 μs, and the implied strength of scattering (scattering measure) is the lowest that is estimated towards the Crab nebula from observations made so far. The sensitivity of the system is largely dictated by the sky background, and our simple equipment is capable of detecting pulses that are brighter than ∼9 kJy in amplitude. The brightest giant pulse detected in our data has a peak amplitude of ∼50 kJy, and the implied brightness temperature is 10^31.6 K. We discuss the giant pulse detection prospects with the full MWA-LFD system. With a sensitivity over two orders of magnitude larger than the prototype equipment, the full system will be capable of detecting such bright giant pulses out to a wide range of Galactic distances; from ∼8 to ∼30 kpc depending on the frequency. The MWA-LFD will thus be a highly promising instrument for the studies of giant pulses and other fast radio transients at low frequencies. ",0,0
"We present SEST observations of the molecular environment ahead of the southern Herbig-Haro object 188 (HH188), associated with the low-mass protostar Re4 IRS. We have also used the SuperCosmos Halpha survey to search for Halpha emission associated with the Re4 IRS - HH188 region. The aim of the present work is to study the properties of the molecular gas and to better characterize this southern star forming region. We mapped the HCO+ 3-2 and H13CO+ 1-0 emission around the YSO and took spectra of the CH3OH 2(0)-1(0)A+ and 2(-1)-1(-1)E and SO 6(5)-5(4) towards the central source. Column densities are derived and different scenarios are considered to explain the origin of the molecular emission. HCO+ arises from a relatively compact region around the YSO; however, its peak emission is displaced to the south following the outflow direction. Our chemical analysis indicates that a plausible scenario is that most of the emission arises from the cold, illuminated dense gas ahead of the HH188 object. We have also found that HH188, a high excitation object, seems to be part of a parsec scale and highly collimated HH system. Re4 IRS is probably a binary protostellar system, in the late Class 0 or Class I phase. One of the protostars, invisible in the near-IR, seems to power the HH188 system. ",0,0
"We have been monitoring Supernova (SN) 1987A with Chandra X-Ray Observatory since 1999. We present a review of previous results from our Chandra observations, and some preliminary results from new Chandra data obtained in 2006 and 2007. High resolution imaging and spectroscopic studies of SN 1987A with Chandra reveal that X-ray emission of SN 1987A originates from the hot gas heated by interaction of the blast wave with the ring-like dense circumstellar medium (CSM) that was produced by the massive progenitor's equatorial stellar winds before the SN explosion. The blast wave is now sweeping through dense CSM all around the inner ring, and thus SN 1987A is rapidly brightening in soft X-rays. At the age of 20 yr (as of 2007 January), X-ray luminosity of SN 1987A is L_ X ∼ 2.4 × 10^36 ergs s^-1 in the 0.5-10 keV band. X-ray emission is described by two-component plane shock model with electron temperatures of kT ∼ 0.3 and 2 keV. As the shock front interacts with dense CSM all around the inner ring, the X-ray remnant is now expanding at a much slower rate of v ∼ 1400 km s^-1 than it was until 2004 (v ∼ 6000 km s^-1). ",0,0
"The variation of the expansion rate of the Universe with time produces an evolution in the cosmological redshift of distant sources (for example quasar Lyman-α absorption lines), that might be directly observed by future ultra stable, high-resolution spectrographs (such as CODEX) coupled to extremely large telescopes (such as European Southern Observatory's Extremely Large Telescope, ELT). This would open a new window to explore the physical mechanism responsible for the current acceleration of the Universe. We investigate the evolution of cosmological redshift from a variety of dark energy models, and compare it with simulated data. We perform a Fisher matrix analysis and discuss the prospects for constraining the parameters of these models and for discriminating among competing candidates. We find that, because of parameter degeneracies, and of the inherent technical difficulties involved in this kind of observations, the uncertainties on parameter reconstruction can be rather large unless strong external priors are assumed. However, the method could be a valuable complementary cosmological tool, and give important insights on the dynamics of dark energy, not obtainable using other probes. ",0,0
"We present the results from an optical spectroscopic analysis of the massive stars HD 37366 and HD 54662. We find that HD 37366 is a double-lined spectroscopic binary with a period of 31.8187 +/- 0.0004 days, and HD 54662 is also a double lined binary with a much longer period of 557.8 +/- 0.3 days. The primary of HD 37366 is classified as O9.5 V, and it contributes approximately two-thirds of the optical flux. The less luminous secondary is a broad-lined, early B-type main-sequence star. Tomographic reconstruction of the individual spectra of HD 37366 reveals absorption lines present in each component, enabling us to constrain the nature of the secondary and physical characteristics of both stars. Tomographic reconstruction was not possible for HD 54662; however, we do present mean spectra from our observations that show that the secondary component is approximately half as bright as the primary. The observed spectral energy distributions (SEDs) were fit with model SEDs and galactic reddening curves to determine the angular sizes of the stars. By assuming radii appropriate for their classifications, we determine distance ranges of 1.4 - 1.9 and 1.2 - 1.5 kpc for HD 37366 and HD 54662, respectively. ",0,0
"We obtain constraints on possible structures of mass matrices in the quark sector by using as experimental restrictions the determined values of the quark masses at the M_Z energy scale, the magnitudes of the quark mixing matrix elements V_ ud, V_ us, V_ cd, and V_ cs, and the Jarlskog invariant J(V). Different cases of specific mass matrices are examined in detail. The quality of the fits for the Fritzsch and Stech type mass matrices is about the same with χ^2/ dof=4.23/3=1.41 and χ^2/ dof=9.10/4=2.28, respectively. The fit for a simple generalization (one extra parameter) of the Fritzsch type matrices, in the physical basis, is much better with χ^2/ dof=1.89/4=0.47. For comparison we also include the results using the quark masses at the 2 GeV energy scale. The fits obtained at this energy scale are similar to that at M_Z energy scale, implying that our results are unaffected by the evolution of the quark masses from 2 to 91 GeV. ",0,0
"Human beings like to believe they are in control of their destiny. This ubiquitous trait seems to increase motivation and persistence, and is probably evolutionarily adaptive. But how good really is our ability to control? How successful is our track record in these areas? There is little understanding of when and under what circumstances we may over-estimate or even lose our ability to control and optimize outcomes, especially when they are the result of aggregations of individual optimization processes. Here, we demonstrate analytically using the theory of Markov Chains and by numerical simulations in two classes of games, the Minority game and the Parrondo Games, that agents who optimize their strategy based on past information actually perform worse than non-optimizing agents. In other words, low-entropy (more informative) strategies under-perform high-entropy (or random) strategies. This provides a precise definition of the 'illusion of control' in set-ups a priori defined to emphasize the importance of optimization. ",0,0
