text,truth,prediction
"We present an analysis method for characterizing the stability of optical phase in astronomical instruments, based on the measurement and characterization of fringe contrasts obtained with different integration times.We show that this method can be used to characterize both short-term (< 1 hour) and long-term (> 24 hours) instrumental instabilities. The results are compared against those obtained using other methods such as power spectral density or Allan variance measurements. This new technique is applied to data taken at the Palomar Observatory Interferometer during commissioning runs in 2007-2008. It allows us to identify specific sources of instability which could not have been detected by previous techniques. In particular we find that the main source of instability comes from atmospheric turbulence effects rather than mechanical vibrations. Finally, we demonstrate how our method can also be used to measure the coherence time of the atmosphere. Keywords: Fringe contrast, Optical interferometry, Instrumentation, Atmospheric turbulence",1,0
"We present measurements of the top quark mass in final states containing one or two jets and large missing transverse energy, based on data collected by the Collider Detector at Fermilab during Run I (1992-1996). The analysis uses an iterative likelihood fit to extract the signal yield as a function of the assumed top quark mass for each jet multiplicity bin. We find mtop = 174.3 +/- 1.7 GeV/c2(stat) +/-3.1(syst), where the systematic uncertainty is dominated by uncertainties associated with modeling of initial state radiation and gluon splitting.These results are consistent with previous measurements performed by D0 and CDF experiments. This measurement supersedes our previously published result.The full text can be found at:  Measurement of the top-quarks mass using missing E_T+jets events with secondary-vertex b-tagging at CDF-II",1,0
"We report on the first detection of Compton scattering of iron K-alpha lines (6.4 keV) by hot plasma in magnetic cataclysmic variables (mCVs). The observations were made with Suzaku satellite, which has an unprecedented combination of high sensitivity and energy resolution at 6.4 keV for mCVs. We detected significant excess emission above continuum around 6.4 keV in three out of four targets observed. This is interpreted as Compton-scattered line photons produced in the accretion disk coronae surrounding white dwarfs. In one target, we found that the scattered component was significantly stronger than the direct component. Our results suggest that the geometry of the X-ray emitting region may be more complex than previously thought.Keywords: Accreting compact objects, Hot plasma, Iron K-shell lines, Compton scattering, Suzaku, Cataclysmic variable",1,0
"We report results of X-ray observations with Suzaku satellite of the nucleus of radio-loud active galaxy Centaurus A (NGC 5128). The data were obtained in 2006 and 2007, when the source was observed for about 100 ks each time. We find that the spectrum is well described by an absorbed power-law model modified at low energies by photoelectric absorption due to cold gas. No significant emission lines are detected above 3 keV. Using this spectral model we derive constraints on abundances of heavy elements in the accretion flow onto supermassive black hole located in the center of NGC 5128. In particular, we show that iron abundance relative to solar value cannot be higher than 1.5-2 times its solar value. This result agrees with previous findings based on Chandra observation but contradicts earlier XMM-Newton measurement which suggested much larger overabundance of iron. Our analysis also shows that the absorbing material has relatively high column density NH2 x 1023 cm-2 .",1,0
"We propose an alternative scenario for the evolution of our universe, which is based on the idea that the expansion rate of the universe may be driven by its curvature rather than dark energy. We show how this can lead to a viable cosmology with no need for dark energy and without any fine tuning problems associated with other models in the literature. In particular we find that:The model has a number of interesting features including:This work was supported by the Australian Research Council (ARC) Discovery Project DP0877481. Any opinions expressed are those of the authors only. 1 Introduction. The discovery of accelerated cosmic expansion [1, 2] , as well as the recent detection of gravitational waves [3] have led to renewed interest in understanding the nature of gravity at large scales [4] . A possible explanation for these phenomena could lie within the framework of modified theories of gravity [5] . In order to explain the observed acceleration of the universe it seems necessary to introduce some form of 'dark energy' [6] into Einstein's field equations [7, 8] . However, there appears to be little agreement amongst theorists about what exactly constitutes dark energy [9] or whether it should even exist [10] . Furthermore, if one assumes that dark energy exists then it must be extremely finely tuned [11] so that it behaves like a cosmological constant [12] over many orders of magnitude [13] . It also remains unclear why such a small value of vacuum energy density would arise naturally [14] . Another possibility is that the apparent accelerating behaviour of the universe arises due to quantum effects [15] . For example, loop quantum gravity [16] predicts that space-time becomes discrete [17] leading to corrections to the Friedmann equation [18] . These corrections become significant when the scale factor reaches values close to the Planck length [19] . Other approaches include string theory [20] where the extra dimensions of spacetime [21] provide another source of potential modifications [22] .",1,0
"Turbo codes are powerful error correcting codes that have been adopted in several wireless standards, such as WiMax and 3GPP-LTE. However, their performance is limited by an error floor at high signal-to-noise ratios (SNRs). In this work we propose pseudo-random puncturing for turbo codes which can be used to lower the error floor. The proposed technique exploits the correlation between parity bits generated by different component encoders within a turbo code. We show through simulation results that our method outperforms existing techniques with respect to both coding gain and bit error rate (BER) performance. Finally, we present some practical considerations on how to implement the proposed scheme efficiently.Turbo codes were invented by Berrou et al., [1] and they are powerful error-correcting codes that have been widely adopted in many communication systems including WiMAX [2] , DVB-S2 [3] , and 3GPP-LTE [4] . Turbo codes achieve near Shannon limit performance over additive white Gaussian noise channels [5] . However, there exists an error floor [6] - [8] when using turbo codes due to the inherent structure of these codes [9] . This limits the use of turbo codes in applications where low BERs are required [10] . Several methods have been proposed to reduce or eliminate the error floor [11]- [16] . These include interleaver design [17] , iterative decoding [18] , soft-decision feedback [19] , irregular repeat accumulate [20] , and concatenated codes [21] .",1,0
"We study the dynamics of Lorentzian brane-worlds with time dependent bulk cosmological constant in the context of Randall-Sundrum type II models, where we allow for both positive and negative values of the bulk cosmological constant. We show that there are two branches of solutions corresponding to either an expanding or contracting universe on the brane depending upon whether the bulk cosmological constant is positive or negative respectively. In addition, we find that these solutions can be smoothly connected by a branch of static solutions which correspond to Minkowski space-time on the brane. Finally, we also consider the possibility of having a change of signature across the brane and discuss how this affects our results. The main motivation behind studying braneworld scenarios comes from the fact that they provide us with a natural framework within which one may address some of the fundamental issues related to quantum gravity such as the hierarchy problem [1] . However, it has been shown recently [2] , that even if one considers only classical gravitational effects, then the standard four dimensional Friedmann equations cannot be recovered unless certain conditions are satisfied. These include the requirement that the energy density of matter fields localized on the brane should satisfy the weak energy condition (WEC) [3] . In order to overcome this difficulty, several authors have considered different approaches [4] - [8] . For example, in ref. [6] , the authors studied the case when the bulk cosmological constant changes sign at late times thereby allowing them to obtain realistic cosmologies without violating WEC. On the other hand, in ref. [7] , the authors showed that it was possible to recover the standard Friedmann equation provided the stress-energy tensor satisfies the null energy condition (NEC).",1,0
"We report on multiwavelength observations of the X-ray, optical and radio afterglows of the short-hard gamma-ray burst (GRB) 050724 detected by Swift satellite at 07:24:06 UT on 24 July 2005. The prompt emission lasted for about 1 s with an average photon energy E = 300 keV in the 15-350 keV band. We find that the temporal decay index is1.2 between 10s to 1000s post-burst time scale which indicates that this event belongs to the class of ultra-long GRBs. In addition we also detect a possible rebrightening feature around 100s post-burst time-scale. Our spectral analysis shows that the spectrum can be fitted well using both single power-law model as well as broken power law model. However, the best fit parameters are found to be consistent within their errors when compared with each other. Using our multi-wavelength data set, we estimate the total energetics associated with this event to be3 x 1044 erg.",1,0
"We study the effect of depletants on the phase behavior of binary mixtures of hard rods and hard spheres by computer simulation. We find that for sufficiently large concentrations of depletant, the system undergoes an isostructural transition to a new smectic phase with a different layer spacing than found in pure systems. The results are explained within mean-field theory using a free energy functional approach. DOI: 10.1063/1.3189000 I. INTRODUCTIO N The addition of small particles (depletants) to colloidal suspensions can lead to dramatic changes in their structure [1] . In particular, it has been shown experimentally [2] , theoretically [3] , and computationally [4] that adding nonadsorbing polymer chains or other types of depletants leads to the formation of ordered structures such as crystals [5] . In this work we consider the case where the depletants are spherical particles which do not adsorb onto the surfaces of the larger colloids [6] . This type of interaction between the two species gives rise to a rich variety of phenomena [7, 8] including liquid crystal phases [9] . Here we focus our attention on one aspect of these mixtures -the effect of depletants upon the smectic phases formed by mixtures of hard rods and spheres [10] . Smectics are mesophases characterized by layers of parallel oriented molecules separated by regions of disordered fluid [11] . These materials have attracted considerable interest because they exhibit many properties similar to those observed in biological membranes [12] . For example, both smectic A and C phases form spontaneously when lipids are mixed with water [13] . It was recently suggested [14] that smectic phases may also be present in certain protein solutions [15] .",1,0
"We present the first results for gravitational waves generated by binary black holes in full general relativity, using both post-post-Newtonian (PPN) theory and numerical relativity. We find that our PPN-calculated waveform agrees with the numerical one to within 1",1,0
"The Cornell Caltech Atacama: The Cornell Caltech Atacame Observatory (CCAT) is an optical and infrared telescope under construction in Chile's northern desert, near the town of San Pedro de Atacama.CCAT will be one of the largest telescopes ever built with a diameter of 24 meters.It was designed to have unprecedented sensitivity for detecting faint objects such as distant galaxies or exoplanets around other stars.CCAT will also provide high angular resolution images that can resolve individual stars within these distant galaxies. CCAT will use adaptive optics technology to correct for atmospheric distortions caused by turbulence in Earth's atmosphere. This will allow it to produce sharper images than are possible today using conventional techniques. CCAT will operate at wavelengths ranging from 0.35 microns to 16 microns. CCAT will consist of two main components:A large primary mirror made out of silicon carbide.",1,0
"Fullerenes are spherical molecules composed entirely of sp2-hybridized carbons, which can be arranged in different ways to form various allotropes with unique properties. The most common is the C60 molecule (buckminsterfullerene), but other forms such as nanotubes or graphene have also been reported. Fullerenes were first discovered by Kroto et al., who received the Nobel Prize in Chemistry in 1996 for their work on them.In this study we report on the growth mechanism and structural characterization of novel carbon-based nanomaterials that consist of an amorphous network of interconnected nanoparticles resembling fullerenes. These structures grow spontaneously when evaporating carbon atoms onto silicon substrates at temperatures between 600-700 °C under ultrahigh vacuum conditions. We show how these new carbon nanostructures exhibit remarkable mechanical properties including high elasticity and hardness combined with low friction coefficients making them ideal candidates for use as protective coatings against wear and corrosion.",1,0
"We prove the following interval conjectures on the values of certain level Hilbert functions, which are defined as follows.Let (R,m) be an Artinian local ring with maximal ideal m and residue field k. For each integer n let R_n denote the localization of R at the prime ideals containing m^n. The nth level Hilbert function H_n(R) is then defined to be the number of elements in k^n/m^n+1.Theorem 1 (Main theorem). If (R,m,k) satisfies Serre's condition S_2, then there exists a positive constant c such thatH_n(R) ≥ c n^2 + cn - 2c 1 for all integers n ≥ 1. Corollary 1. If (R, m, k) satisfies Serre’s condition S_2, then we haveH_n(R)≥n/2(n-1)^2 + n/2(n-1),2 for all integers 1 ≤ n ≤ 4. Corollary 2. If (R_1, m_1, k_1), (R_2, m_2, k_2) satisfy Serre’s condition S_2, then we havemax_1≤ i≤ 2 H_i(R_i) ≥1/2(max_1≤ i ≤ 2 H_i(R_1)+H_i(R_2)).3",1,0
"In this article, we study the confluence of the second order linear differential equations with variable coefficients and their solutions by applying the method of successive approximations to find the solution of the confluent hypergeometric equation (CHGE). We also use the concept of the Stokes phenomenon for finding the singularities of the CHGE's solutions at infinity. The results are illustrated numerically through examples. Keywords: Confluence of differential equations; Stokes phenomenon; Hypergeometric functions. 1 Introduction In mathematics, the confluent hypergeometic function is defined as the sum of all possible products of n terms taken from an infinite series of complex numbers [1] . It has been used extensively in many fields such as physics [2] , engineering [3] , computer science [4] , statistics [5] , etc., because it can be applied to solve various types of problems [6] . The confluent hypergeometric function is denoted by _1F_1 or _2F_1 depending on whether the first argument is equal to one or not [7, 8] . For example, if the first argument equals one then the function is called the Kummer confluent hypergeometric function:",1,0
"We present the theory for anomalous diffusion in terms of fractional Fokker-Planck equations and apply it to study the time evolution of chemical reactions occurring on realistic self-affined fractals, such as porous media or biological tissues. We show that the rate at which reactants are consumed is determined by the geometry of the medium through an effective fractal dimension D(t) that evolves with time according to a nonlinear differential equation. The solution of this equation depends on the initial conditions and can be obtained numerically using standard methods. In particular we find that if the initial distribution has compact support then the system reaches equilibrium after some characteristic relaxation time t*. For times larger than t* the consumption rate becomes independent of the initial condition and coincides with the one predicted by classical mean field theories. This result suggests that the dynamics of chemical reactions in complex environments may be described by simple models based only on geometrical information about the environment.",1,0
"The question is not new, but it has been recently revived by the publication of two papers in Nature and Science that claim to show that biodiversity loss leads to ecosystem collapse.The authors argue that this finding should be taken seriously because ecosystems are essential for human well-being.They also point out that there have been many previous studies showing that biodiversity loss can lead to declines in ecosystem functioning (e.g., productivity) without necessarily causing an abrupt change in state or collapse.In this article we review these recent findings on biodiversity-ecosystem function relationships as well as some earlier results suggesting that biodiversity may sometimes enhance rather than reduce ecosystem stability.We conclude with a discussion about how our understanding of biodiversity-ecosystem function interactions could be improved through further research. Biodiversity loss is one of humanity's greatest challenges today. It threatens the sustainability of natural resources used directly by humans such as food production systems and water supply, and indirectly via changes in climate regulation and disease transmission pathways. There is growing concern over the rate at which species extinction rates are increasing globally due to anthropogenic activities including habitat destruction, pollution, overexploitation, and invasive alien species1–3. This situation has led to calls for urgent action to conserve biological diversity4–6. However, despite widespread recognition of the importance of conserving biodiversity7–10, there remains considerable uncertainty regarding its role in maintaining ecosystem functions11–13. A number of theoretical models suggest that biodiversity loss will cause reductions in ecosystem functioning14–16. For example, Tilman et al. (1997)17 showed theoretically that reducing plant species richness would decrease primary productivity in grassland communities. Similarly, NaeemLi (1998)18 found experimentally that removing species from soil microcosms reduced decomposition rates. These predictions were supported by numerous subsequent empirical studies19–22.",1,0
"We present the results of our analysis on the correlation between blazar activity and accretion disk luminosity in active galactic nuclei (AGN). We use data for all AGNs with available information about their black hole mass, bolometric luminosity, radio flux density at 5 GHz, and redshift taken from the literature. The sample consists of 1248 objects including both BL Lacertae-type and flat-spectrum radio quasars. Our main result is that there exists an anti-correlation between the radio emission produced by jets and the optical/UV radiation emitted by disks. This effect can be explained if we assume that the jet power decreases as the disk luminosity increases. In addition to this general trend, we find evidence for two separate branches in the distribution of sources along the radio-optical plane. One branch corresponds to low-luminosity AGNs whose radio emission correlates positively with the disk luminosity; another one includes high-luminosity AGN where the radio emission anticorrelates strongly with the disk luminosity.",1,0
"The Cryptoplanet project is an ongoing effort to collect and archive data on the world's cryptocurrencies, including Bitcoin (BTC), Ethereum (ETH) and Litecoin (LTC). The goal of this project is to provide researchers with access to historical information about these currencies in order to facilitate research into their underlying technologies.This article describes how we collected our dataset for analysis as well as some preliminary results that have been obtained using it. We also describe plans for future work. In recent years there has been growing interest among academics in studying virtual currency systems such as Bitcoin [1] . One reason for this interest is that many believe that Bitcoin's success will lead to the development of new types of digital payment systems [2] , which could potentially be used by millions of people around the world [3] . In addition to its potential use as a means of exchange, Bitcoin may also serve as a platform for other applications [4] . For example, one can imagine a system where users pay each other directly via Bitcoins without having to rely on third parties like banks or credit card companies [5] . Another possible application would involve storing Bitcoins in cold storage [6] so they are not vulnerable to theft or loss due to hacking attacks [7, 8] . Finally, Bitcoin transactions might even be used to settle financial contracts [9] . Despite all of these exciting possibilities, however, little academic research has been done on Bitcoin itself [10] . Most existing studies focus instead on related topics such as mining [11] , price prediction [12] , transaction processing [13] , and security [14] .",1,0
"We present new results on the outer jets of the symbiotic star, R Aqr (=V1016 Cyg). We have analyzed archival Chandra data obtained between 1999 August 31 and 2000 September 30 as well as XMM-Newton observations taken between 2001 October 24 and 2002 November 3. The analysis shows that both jets are still active at least up to 2004 January 1. In addition we report on an optical spectroscopic campaign carried out with the Nordic Optical Telescope during 2003 December 10-17 which revealed no significant changes compared to previous campaigns. Finally, we discuss our findings within the context of current models for the formation of bipolar nebulae around evolved stars. Keywords: Symbiosis, Jets, Bipolar Nebulae, Stellar Winds, Mass Ejection, Binary Star Systems, Chandra Observatory, XMM-Newton Observatory, R Aquarius, V1016 Cyg",1,0
"In this thesis we study the problem of optimizing resource allocation in wireless networks by using non-cooperative game theory. We consider three different problems: (1) Code Optimization, (2) Power Control, and (3) Receiver Design. In each case, we formulate an optimization problem as a noncooperative game between users competing to maximize their own utility functions. Then, we propose distributed algorithms that converge to Nash equilibria of these games. Finally, we evaluate our proposed schemes through extensive simulations on both static and mobile scenarios.Keywords: Non-Cooperative Game Theory; Wireless Networks; Resource Allocation; Distributed Algorithms; Nash Equilibrium. 1 IntroductionThe rapid growth of wireless communication has led to increased demand for high quality services such as voice over IP (VoIP), video streaming, online gaming etc., which require efficient use of limited resources available at base stations or access points. To meet this growing demand, researchers have been working towards developing new techniques to improve the performance of existing wireless systems while maintaining low cost and energy consumption [1] . One promising approach is to optimize resource allocations among users in order to increase overall system throughput [2] , reduce interference [3] , minimize transmission delay [4] , and/or enhance fairness [5] .The main challenge faced when designing resource allocation strategies lies in the fact that there are usually multiple conflicting objectives [6] . For example, maximizing total user satisfaction may lead to unfair distribution of resources across users [7]; increasing spectral efficiency can cause severe inter-user interference [8] ; minimizing transmission delays may result in poor channel utilization [9] . Therefore, it becomes necessary to develop novel approaches that strike a balance between various conflicting goals [10] .This work was supported in part by NSF under Grants CNS-0721440, CCF-0729260, ECCS-0801571, and CNS-0916275.",1,0
"We present an experimental investigation into complementarity between position and momentum measurements on single photons using a modified version of the original Einstein-Bohr photon box experiment.The results show that, for this particular measurement scheme, there is no violation of Bell's inequality or any other form of nonlocality. We also demonstrate how our setup can be used to investigate quantum contextuality by performing two different experiments with identical settings but opposite outcomes. In one case we observe violations of Bell inequalities while in the other they are not violated. This shows that the observed behavior cannot be explained within classical physics and demonstrates quantum contextuality. Quantum mechanics predicts that certain physical quantities such as position and momentum do not have simultaneous well-defined values. Instead these quantities exist only as probability distributions which evolve continuously over time according to Schrödinger's equation. However, it has been shown that if both position and momentum were measured simultaneously then their respective probabilities would interfere destructively resulting in a zero probability of measuring either quantity at its most probable value [1] . This phenomenon known as Heisenberg uncertainty principle leads to the concept of complementarity: the impossibility of observing all properties of a system simultaneously [2] . In 1964 John Bell showed that local hidden variable theories could not explain some predictions made by quantum mechanics [3] , leading to the formulation of Bell's theorem [4] . Since then many experiments have been performed to test whether quantum mechanical predictions violate Bell's theorem [5] . These tests typically involve entangled particles [6] where each particle carries information about the state of another distant particle [7, 8] . If the particles are separated far enough so that they never interact again after being created, then the correlations between them must be due solely to quantum effects [9] .",1,0
"We present new experimental results on the relaxation dynamics of a liquid film that is pulled off an inclined solid substrate by gravity and capillarity. The experiments are performed in a microgravity environment aboard the International Space Station (ISS). We find that, for sufficiently large pulling speeds, the relaxation process can be described as a succession of three stages. In stage I, the contact angle decreases rapidly to its equilibrium value at which point the contact line stops moving. Stage II starts when the contact line has stopped moving; during this stage, the contact angle remains constant while the height profile of the free surface continues evolving towards its final shape. Finally, in stage III, the contact angle increases again until it reaches its initial value. This behavior is explained using a simple model based on lubrication theory. Our analysis shows that the relaxation time scales with the inverse of the pulling speed. For small pulling speeds, we observe deviations from our theoretical predictions due to inertial effects.Liquid films play important roles in many natural phenomena such as rain drops falling down a window or water evaporating into air. Dewetting processes occur frequently in nature but also have applications in industrial processes like coating technologies where thin films need to be removed from substrates. Understanding how these systems evolve over time requires knowledge about their relaxation dynamics after they have been perturbed out of equilibrium. Here, we study experimentally the relaxation of a liquid film that was pulled off an inclined solid wall by gravity and capillary forces.",1,0
"We present the results of an analysis of Chandra observations of two nearby radio-quiet quasars, PG 1211+143 and Mrk 335 (z=0.034). We find that both sources show evidence for significant variability on timescales as short as hours to days. The observed flux changes are consistent with those expected if these objects have relativistic jets which precess around their axes at small angles to our line-of-sight. In addition we detect rapid flaring activity in the soft X-rays during one observation of each source. This is most likely due to thermal instabilities within the accretion disk. Finally, we discuss how this behaviour may be used to diagnose whether or not an active galactic nucleus has a dominant jet component. Keywords: Active Galactic Nuclei, Quasars, Jet Precession, Flare Activity, Accretion Disk Instability, Chandra Observatory",1,0
"We study the curve flows associated with nonholonomic solitonic hierarchies in terms of nonlinear connections (N-connections) on fiber bundles, which are generated by horizontal lifts of vector fields along curves. We show that these N-connection structures can be derived as solutions to certain classes of generalized Einstein equations for metrics depending on higher order derivatives of time variables. The corresponding geometric objects are defined by using the so-called anholonomy coefficients of N-connections. In particular, we consider the case when the base manifold is an arbitrary smooth n-dimensional Riemannian space (M^n,g) equipped with a family of local coordinates x^μ = (x^1,..., x^n). Then any point p∈ M^n has its natural coordinate neighborhood U_p⊂ M^n such that all points q∈ U_p have their own sets of coordinates x̅_q = x̅^̅1̅_q, ...,x̅_n_q related to each other via some diffeomorphism Φ_q : U_p→ V_q⊂ℝ^n+1. This allows us to define the following class of metric tensors on (M^n, g):G_αβ(x) := g_αβ + ∑_q=1^n h^q_αβ(x, x̅_q) where h^q_αβ(p, x̅_q) are functions of two arguments satisfying certain conditions. These conditions guarantee that the tensor field G_αβ defines a pseudo-Riemannian metric on M.",1,0
"We consider the motion of an incompressible, inviscid fluid in two dimensions under the influence of gravity and surface tension. The flow is assumed to be irrotational except for a finite number of singularities at which point vorticity may accumulate. We show that if the initial data are sufficiently small then there exists a unique global solution whose velocity field has only one component along each line parallel to the x-axis. This result generalizes previous results on two-dimensional flows by allowing more complicated wave patterns such as those generated by water waves or nonlinear optics.Keywords: Fluids; Vortices; Water waves; Nonlinear optics. 1 IntroductionIn this work we study the dynamics of fluids governed by the Euler equations in two space dimensions. Our main goal is to prove existence of solutions having certain special properties. More precisely, let us assume that the initial velocity field u0(x) = (u0x(x), u0y(x)) satisfies the following conditions:",1,0
"We present near-infrared (NIR) spectroscopy of the black hole X-ray binary system A0620-00 obtained with the Subaru Telescope and Gemini Observatory in 2001-2002. The NIR spectrum shows strong emission lines originating from highly ionized species such as FeXXV-XXVI, NeIX-XI, MgXI-XII, SiXIV-XVII, SXV-XXIII, ArXVIII-XXIV, CaXIX-XXVIII, and NiXXI-XXIV. We find that these features are well reproduced by our photoionization model calculations for an accretion disk irradiated by hard X-rays emitted from the central source. In addition to the above mentioned ions, we also detect absorption lines due to neutral hydrogen and helium at wavelengths longer than 1 micron. These absorptions originate from the interstellar medium along the line-of-sight toward this object.Keywords: Near-infrared spectroscopy",1,0
"We present the results of high-resolution numerical simulations of compressible magnetohydrodynamic (MHD) turbulence in periodic boxes with different sizes and resolutions, ranging from (2^10∼ 2^12)^3 to (4^10∼ 4^12)^3 grid points at resolution levels between 64 3 and 512 3 . We find that the scaling relations for kinetic energy spectra are consistent with those predicted by Kolmogorov's theory when normalized appropriately.The magnetic field spectrum follows a power law over several decades in wavenumber space, but deviates significantly from the prediction of idealized MHD turbulence theories such as Iroshnikov-Kraichnan or Goldreich-Sridhar models. In addition, we show that the anisotropy of velocity fluctuations is negligible compared to that of magnetic fields. Finally, we demonstrate that our simulation data can be used to test theoretical predictions on the statistics of Alfvénic modes.",1,0
"We report on the detection and analysis of giant pulses (GPs) from the Crab pulsar using data recorded with the MWA-LFD prototype system at frequencies between 80 and 240 MHz. The GPs are detected by searching for excess power in short time intervals, which is then compared to that expected from background noise fluctuations. We find that the number of GP candidates increases as we lower the frequency below 150 MHz. This increase can be explained if the emission mechanism responsible for producing GPs has an intrinsic spectral index steeper than -1.5. In addition, we show that the pulse width distribution changes significantly when going from high to low radio frequencies. Finally, we present results showing how the flux density of individual GPs varies across our observing bandwidth. These observations provide new insights into the physical processes occurring within the magnetosphere of this energetic pulsar. Keywords: Radio astronomy, Pulsar",1,0
"We present new observations in the mid-infrared (MIR) and near-infrared (NIR), as well as archival data, to study the physical conditions of the gas surrounding the young stellar object Re 4 IRS located at the center of the reflection nebula NGC 1333 IRAS 2. We find that the MIR spectrum is dominated by strong ro-vibrational lines of H_2O and CO, while the NIR spectrum shows prominent Brackett-γ line emission with an equivalent width of1 Å. The observed fluxes are consistent with those expected for a T Tauri star surrounded by a dense circumstellar disk heated by accretion shocks. In addition, we detect several forbidden transitions of [Fe II] , [S III] , [N II] , and [C II] . These results suggest that the central source has recently undergone a burst of enhanced mass loss activity which may be related to its recent transition into the main sequence phase.",1,0
"We have investigated charge injection capability (CIC) of Suzaku X-ray Imaging Spectrometer (XIS). The CIC is an important feature for high energy resolution spectroscopy, which can be used to reduce the effect of pile-up in bright sources and improve the spectral quality at low energies. We performed detailed analysis on the performance of CIC by using Crab observations with different count rates. By comparing the results obtained with and without CIC we found that CIC improves the spectral fitting significantly especially below 1 keV where the pile-up fraction becomes large when the source flux increases. This improvement was confirmed also by analyzing simulated data generated by xisrmfgen and xissimarfgen. Finally, we applied this method to analyze the observation of Mrk 421 during its flare state. We successfully detected emission lines such as O VII Kα line and Fe XXV Kα line from the spectrum taken with CIC enabled.These results show that CIC works well even under strong pile-up conditions.",1,0
"We propose to use the time evolution of cosmological redshifts in order to probe the nature of dark energy, which is one of the most important problems in modern physics and astronomy. We show that this method can be used for testing various models of dark energy by using only two parameters (the present-day values of Hubble constant H0 and deceleration parameter q0). The proposed method does not require any additional information about the universe beyond what we already know today. This makes it possible to perform an independent check on the results obtained with other methods such as supernovae Ia observations or cosmic microwave background anisotropy measurements. In particular, our analysis shows that the current data are consistent with the standard ΛCDM model at 1σ level but do not rule out some alternative models like quintessence or phantom fields. Finally, we discuss how future surveys could improve the constraints on these models. Cosmological redshifts play an important role in modern astrophysics and cosmology because they provide us with valuable information about the expansion history of the Universe. However, their interpretation requires knowledge of the underlying theory describing the dynamics of space-time. For example, if we assume general relativity then cosmological redshifts can be interpreted as due to the Doppler effect caused by the recession velocities of distant galaxies [1] . On the other hand, if we consider modified gravity theories then cosmological redshifting may have different physical origins [2] . In recent years there has been growing interest in studying the possibility of probing the nature of dark energy through its effects on cosmological redshifts [3] - [8] . Dark energy is currently believed to dominate the content of the Universe [9] , however its exact origin remains unknown [10] . It is usually described within the framework of Einstein's field equations by introducing a new component into the stress-energy tensor [11] . Its presence leads to accelerated expansion of the Universe [12] , which manifests itself in the form of observed...",1,0
"We present spectroscopic redshifts for Lyman alpha emission-line galaxies (LAEs) selected with narrow-band imaging data taken by Subaru/Suprime-Cam and VLT/VIMOS on the basis of their strong rest-frame ultraviolet emission lines, including Ly-alpha line. We have obtained spectra for 16 LAEs using Keck/DEIMOS over an area of 0.5 deg2 centered around the Hubble Ultra Deep Field (HUDF). The median redshift is found to be 3.10 ± 0.01. This value agrees well with that estimated from photometric redshifts based on multi-band optical-to-infrared SEDs constructed from deep ground-based observations as well as those derived from Spitzer/MIPS 24 micron fluxes. Our sample consists of two sub-samples; one has been observed only once while another was observed twice or more times. No significant difference between these samples are seen except for the fraction of objects showing double peaks in their Ly-alpha profiles.",1,0
We present the first results on two massive binary systems with periods longer than 100 days that are potential targets for future space-based optical interferometers such as SIM or TPF-I. The primary stars in these binaries have masses between 8 to 12 Msun and their companions are less massive (1-5 Msun). We used high resolution spectroscopy obtained at McDonald Observatory to determine orbital parameters for both systems. In addition we determined stellar atmospheric properties using photometric data taken by Hipparcos satellite and spectroscopic observations made at McDonald Observatory. Our analysis shows that the components of HD 37362 system are very similar while those of HD 54672 differ significantly. This is consistent with our expectations based on evolutionary models which predict that the more massive star will evolve faster and become redder. These results demonstrate that it may be possible to use astrometric measurements combined with radial velocity curves to measure directly mass loss rates due to winds driven by radiation pressure.,1,0
"We derive bounds on the absolute values of all entries in the up- and down-quark mass matrices, using only information about the CKM-matrix and current experimental data for the masses of quarks. We find that these bounds are much stronger than those obtained previously by other authors.The results presented here can be used as input parameters for future studies of CP violation within the Standard Model or its extensions. They also provide useful constraints on models with extra dimensions where quarks propagate into higher-dimensional bulk spaces.I. INTRODUCTORY REMARK The Cabibbo-Kobayashi-Maskawa (CKM) [1] quark mixing matrix V is an unitary 3 x 3 complex matrix which describes how quarks mix among themselves after electroweak symmetry breaking. It contains nine independent real parameters, three angles θ12 , θ23 , θ13 and six phases φ1 , φ2 ,...",1,0
