sentences per paragraph,words per paragraph,) present,- present,: or ; present,? present,' present,sentence length standard deviation,consecutive sentence length difference,number short sentences,number long sentences,contains - although,contains - However,contains - but,contains - because,contains - this,contains - others or researchers,contains numbers,contains two times more capitals,check - et
0.3157894736842105,0.6246498599439776,1.0,1.0,0.0,0.0,0.0,0.17721471080816403,0.23880597014925373,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.43977591036414565,1.0,1.0,0.0,0.0,1.0,0.1638514909853174,0.17164179104477612,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42105263157894735,0.7030812324929971,1.0,1.0,0.0,0.0,0.0,0.1477543297762509,0.20149253731343283,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.48739495798319327,1.0,1.0,1.0,0.0,0.0,0.08689166258568777,0.10820895522388059,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.49019607843137253,1.0,1.0,0.0,0.0,0.0,0.06489197304318856,0.08955223880597014,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3157894736842105,0.4929971988795518,0.0,1.0,0.0,0.0,0.0,0.10739531243507762,0.07462686567164178,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4649859943977591,0.0,1.0,0.0,0.0,0.0,0.0643284785055861,0.08208955223880597,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.4005602240896359,1.0,1.0,0.0,0.0,0.0,0.08858809978673908,0.10074626865671642,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.619047619047619,1.0,1.0,0.0,0.0,0.0,0.10351853874168024,0.16417910447761194,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.7955182072829131,1.0,1.0,0.0,0.0,0.0,0.06760687199568466,0.06343283582089553,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.49579831932773116,0.0,1.0,0.0,0.0,0.0,0.10134423546528773,0.11194029850746269,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.42105263157894735,0.5602240896358543,1.0,1.0,1.0,0.0,1.0,0.09334415434159268,0.1044776119402985,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.06430524780075866,0.10074626865671642,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5910364145658263,1.0,1.0,1.0,0.0,0.0,0.0643391027072978,0.08955223880597014,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5910364145658263,1.0,1.0,0.0,0.0,0.0,0.09350046033359366,0.13805970149253732,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.5126050420168067,0.0,1.0,0.0,0.0,0.0,0.06267272225981653,0.07835820895522388,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.21052631578947367,0.42577030812324934,0.0,1.0,1.0,0.0,1.0,0.048586447221774194,0.03731343283582089,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3157894736842105,0.41456582633053224,1.0,1.0,0.0,0.0,0.0,0.07998902322586449,0.10074626865671642,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.6610644257703081,1.0,1.0,0.0,0.0,1.0,0.04176178120926285,0.03731343283582089,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.39215686274509803,1.0,1.0,0.0,0.0,0.0,0.08747702349018124,0.10820895522388059,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.4369747899159664,1.0,0.0,0.0,0.0,0.0,0.02992135588103739,0.029850746268656716,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21052631578947367,0.4061624649859944,1.0,1.0,0.0,0.0,1.0,0.07080108517925339,0.07835820895522388,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3684210526315789,0.6582633053221288,0.0,1.0,0.0,0.0,1.0,0.10918687347873533,0.12686567164179105,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.44537815126050423,1.0,1.0,0.0,0.0,0.0,0.3272076868659357,0.3694029850746269,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.484593837535014,1.0,1.0,1.0,0.0,0.0,0.1683277951936815,0.22388059701492538,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.44537815126050423,0.0,1.0,0.0,0.0,0.0,0.05746726580816944,0.055970149253731345,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3684210526315789,0.40896358543417366,1.0,1.0,0.0,0.0,0.0,0.08418284446851475,0.1044776119402985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.4285714285714286,1.0,1.0,0.0,0.0,1.0,0.07165340644784668,0.08955223880597014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5789473684210527,0.7366946778711484,1.0,0.0,1.0,0.0,0.0,0.07428905717563021,0.06343283582089553,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.47338935574229696,1.0,1.0,0.0,0.0,0.0,0.16437392240233856,0.11940298507462686,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.4173669467787115,1.0,1.0,0.0,0.0,0.0,0.14737774794839056,0.11194029850746269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5910364145658263,1.0,1.0,0.0,0.0,0.0,0.16297485850522525,0.19776119402985073,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.47368421052631576,0.41456582633053224,0.0,1.0,0.0,0.0,0.0,0.09025007047851681,0.10074626865671642,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.5238095238095237,1.0,1.0,0.0,0.0,0.0,0.07700197576014377,0.08208955223880597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2631578947368421,0.44257703081232497,1.0,0.0,1.0,0.0,0.0,0.12487406523070343,0.15298507462686567,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.6750700280112044,1.0,1.0,0.0,0.0,0.0,0.1139525470052039,0.12686567164179105,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.15789473684210525,0.3081232492997199,1.0,1.0,0.0,0.0,0.0,0.17497279819566924,0.19029850746268656,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.6806722689075629,1.0,1.0,0.0,0.0,0.0,0.07848826517241038,0.11194029850746269,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.47368421052631576,0.6694677871148459,1.0,1.0,0.0,0.0,1.0,0.10958877255374286,0.1417910447761194,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.09242298800459645,0.1044776119402985,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.4173669467787115,1.0,1.0,0.0,0.0,1.0,0.09570132769341971,0.09701492537313433,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.6022408963585434,0.0,1.0,1.0,0.0,1.0,0.06014380982599508,0.06343283582089553,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.7894736842105263,0.5966386554621849,1.0,1.0,0.0,0.0,0.0,0.0700840413279383,0.08208955223880597,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.21052631578947367,0.33053221288515405,1.0,1.0,0.0,0.0,0.0,0.06706987296174408,0.08582089552238806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5518207282913165,0.0,1.0,0.0,0.0,0.0,0.04481472324254776,0.04477611940298507,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.04941236690022771,0.08208955223880597,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.47368421052631576,0.7030812324929971,1.0,1.0,1.0,0.0,0.0,0.091057913875212,0.11567164179104478,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.4369747899159664,1.0,1.0,0.0,0.0,1.0,0.08823251758256968,0.1044776119402985,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3684210526315789,0.8263305322128851,1.0,1.0,1.0,0.0,0.0,0.14597348407301944,0.16044776119402984,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.31092436974789917,1.0,1.0,0.0,0.0,0.0,0.07738049949105509,0.05970149253731343,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5263157894736843,0.6890756302521008,1.0,1.0,0.0,0.0,0.0,0.05685318970115252,0.055970149253731345,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.5742296918767507,1.0,1.0,0.0,0.0,0.0,0.08061583374449437,0.10820895522388059,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.42105263157894735,0.5462184873949579,1.0,1.0,0.0,0.0,1.0,0.056881007228457,0.055970149253731345,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5789473684210527,0.5602240896358543,1.0,1.0,0.0,0.0,0.0,0.10885749026436577,0.10074626865671642,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2631578947368421,0.38935574229691877,1.0,1.0,0.0,0.0,0.0,0.07757262218888322,0.07462686567164178,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.47368421052631576,0.6302521008403361,1.0,1.0,0.0,0.0,0.0,0.049352439486866594,0.05223880597014925,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.42296918767507,1.0,1.0,0.0,0.0,0.0,0.12227223688525012,0.13059701492537312,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.3697478991596639,1.0,1.0,1.0,0.0,1.0,0.1203581643647314,0.1044776119402985,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5350140056022409,1.0,1.0,0.0,0.0,0.0,0.0779013279741622,0.10074626865671642,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.21052631578947367,0.36414565826330536,0.0,1.0,0.0,0.0,0.0,0.0803672928155207,0.0708955223880597,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.4593837535014006,1.0,1.0,0.0,0.0,1.0,0.07571650934503955,0.07462686567164178,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.15789473684210525,0.23809523809523814,1.0,1.0,0.0,0.0,0.0,0.10962055123283732,0.11194029850746269,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5098039215686274,0.0,1.0,0.0,0.0,0.0,0.08452693550442675,0.13059701492537312,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.7366946778711484,1.0,1.0,0.0,0.0,0.0,0.19120924858798172,0.2462686567164179,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.49579831932773116,1.0,1.0,1.0,0.0,0.0,0.09516900847803099,0.10074626865671642,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.6610644257703081,0.0,1.0,1.0,0.0,1.0,0.0941667145654179,0.13059701492537312,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2631578947368421,0.44537815126050423,1.0,1.0,1.0,0.0,0.0,0.121417090355948,0.08955223880597014,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.3697478991596639,0.0,1.0,0.0,0.0,0.0,0.0485570276325059,0.055970149253731345,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5210084033613445,1.0,1.0,0.0,0.0,0.0,0.1115640540097734,0.1455223880597015,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.45098039215686275,0.0,1.0,0.0,0.0,0.0,0.053250292219642115,0.048507462686567165,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.42577030812324934,1.0,1.0,0.0,0.0,0.0,0.07368887397419528,0.11194029850746269,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.39215686274509803,0.0,0.0,1.0,0.0,0.0,0.02551170089213854,0.041044776119402986,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.2631578947368421,0.42016806722689076,1.0,1.0,0.0,0.0,0.0,0.06523133461946083,0.06716417910447761,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.05602240896358543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3684210526315789,0.5630252100840336,1.0,1.0,0.0,0.0,0.0,0.09034279635366702,0.11194029850746269,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.7114845938375349,1.0,1.0,1.0,0.0,0.0,0.0908824969860452,0.1044776119402985,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5910364145658263,1.0,1.0,0.0,0.0,0.0,0.11085100128046677,0.11567164179104478,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2631578947368421,0.42577030812324934,1.0,1.0,0.0,0.0,0.0,0.048311167684964,0.06343283582089553,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5263157894736843,0.6414565826330532,1.0,1.0,0.0,0.0,1.0,0.08845922955321601,0.07835820895522388,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.7894736842105263,0.7899159663865546,1.0,1.0,0.0,0.0,0.0,0.051923469561331,0.041044776119402986,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42105263157894735,0.7507002801120448,1.0,0.0,0.0,0.0,0.0,0.11582897725886158,0.15298507462686567,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.0,0.07563025210084033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42105263157894735,0.7198879551820728,1.0,1.0,0.0,0.0,0.0,0.11505725939462101,0.16791044776119401,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.48179271708683474,1.0,1.0,0.0,0.0,0.0,0.06547428270291865,0.06343283582089553,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.6218487394957983,1.0,1.0,1.0,0.0,0.0,0.2364905215278046,0.34701492537313433,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3157894736842105,0.45658263305322133,0.0,1.0,0.0,0.0,0.0,0.10300147151742495,0.11567164179104478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.453781512605042,1.0,1.0,0.0,0.0,0.0,0.11681477356394972,0.13432835820895522,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.21052631578947367,0.3697478991596639,0.0,1.0,0.0,0.0,0.0,0.06753696857256226,0.08208955223880597,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.42105263157894735,0.49579831932773116,1.0,0.0,1.0,0.0,0.0,0.08702580649046403,0.10820895522388059,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.5294117647058824,0.0,1.0,0.0,0.0,0.0,0.07585349998044232,0.1044776119402985,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8421052631578947,0.6974789915966386,0.0,1.0,0.0,0.0,0.0,0.09075543220958182,0.1455223880597015,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.5742296918767507,1.0,1.0,0.0,0.0,0.0,0.11153032552728626,0.13805970149253732,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.5210084033613445,0.0,1.0,1.0,0.0,0.0,0.12340321452922971,0.15671641791044777,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3684210526315789,0.5014005602240896,1.0,1.0,1.0,0.0,1.0,0.11656981545091509,0.13059701492537312,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3684210526315789,0.41456582633053224,0.0,1.0,0.0,0.0,0.0,0.03162708326115029,0.029850746268656716,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.588235294117647,1.0,1.0,0.0,0.0,0.0,0.0650824198914846,0.06343283582089553,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.4173669467787115,1.0,1.0,0.0,0.0,0.0,0.03673654674965787,0.03731343283582089,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3157894736842105,0.41456582633053224,1.0,1.0,1.0,0.0,1.0,0.06364484083807279,0.05970149253731343,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.6134453781512604,1.0,1.0,1.0,0.0,1.0,0.16697487343943082,0.25,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.15789473684210525,0.3025210084033614,0.0,1.0,0.0,0.0,0.0,0.1255694498519449,0.11567164179104478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.5798319327731092,1.0,1.0,0.0,0.0,0.0,0.07982650574986475,0.05970149253731343,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.3157894736842105,0.5826330532212884,1.0,1.0,1.0,0.0,1.0,0.09111834342298654,0.11940298507462686,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.5854341736694677,1.0,1.0,1.0,0.0,0.0,0.07983209956268475,0.12686567164179105,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5406162464985994,1.0,1.0,0.0,0.0,1.0,0.1080450505275091,0.10820895522388059,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.42105263157894735,0.6134453781512604,1.0,1.0,0.0,0.0,0.0,0.05947367851383819,0.08582089552238806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.47338935574229696,1.0,1.0,0.0,0.0,1.0,0.13368593943149673,0.17164179104477612,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.3157894736842105,0.6134453781512604,0.0,1.0,0.0,0.0,0.0,0.10460284501201216,0.12313432835820895,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5322128851540616,1.0,1.0,1.0,0.0,0.0,0.06911563147575112,0.07462686567164178,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.13400474283435168,0.18656716417910446,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.411764705882353,1.0,1.0,0.0,1.0,1.0,0.10446324684271216,0.1044776119402985,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.21052631578947367,0.42577030812324934,1.0,0.0,1.0,0.0,1.0,0.15022032234325172,0.11940298507462686,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.5322128851540616,0.0,1.0,0.0,0.0,0.0,0.1266663697496223,0.1455223880597015,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.5789473684210527,0.8123249299719888,1.0,1.0,1.0,0.0,0.0,0.07404822754067247,0.11194029850746269,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.631578947368421,0.7703081232492996,1.0,1.0,0.0,0.0,0.0,0.10119446801944765,0.13805970149253732,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.49579831932773116,1.0,1.0,1.0,0.0,0.0,0.11019640900572417,0.11194029850746269,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.3025210084033614,1.0,1.0,0.0,0.0,0.0,0.07261722535947118,0.041044776119402986,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5378151260504201,1.0,1.0,0.0,0.0,1.0,0.09567216024045694,0.11940298507462686,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.7394957983193277,1.0,1.0,0.0,0.0,1.0,0.10071374332385431,0.09701492537313433,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21052631578947367,0.41456582633053224,1.0,1.0,0.0,0.0,0.0,0.04120200421584899,0.055970149253731345,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3684210526315789,0.5854341736694677,1.0,1.0,0.0,0.0,0.0,0.13374484550657983,0.17537313432835822,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.44257703081232497,1.0,1.0,1.0,0.0,1.0,0.028164142556857348,0.033582089552238806,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.47368421052631576,0.5938375350140056,1.0,1.0,1.0,0.0,1.0,0.2558249281912316,0.34701492537313433,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.5182072829131652,0.0,1.0,0.0,0.0,0.0,0.05244077237835736,0.05970149253731343,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.15789473684210525,0.26330532212885155,0.0,1.0,0.0,0.0,0.0,0.11473577997503803,0.13432835820895522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2631578947368421,0.47338935574229696,1.0,1.0,1.0,0.0,0.0,0.0840678344859496,0.06343283582089553,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
0.2631578947368421,0.484593837535014,1.0,1.0,1.0,1.0,1.0,0.11763120960261199,0.11567164179104478,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.42105263157894735,0.7310924369747899,1.0,1.0,1.0,0.0,0.0,0.20450593313891113,0.26492537313432835,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.7619047619047619,1.0,1.0,1.0,0.0,0.0,0.055369802653280106,0.08208955223880597,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6842105263157894,0.6134453781512604,0.0,1.0,0.0,0.0,0.0,0.07549945323040222,0.0708955223880597,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3157894736842105,0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.06747043860931357,0.07835820895522388,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.10526315789473684,0.1512605042016807,1.0,1.0,0.0,0.0,0.0,0.09370255495924376,0.08582089552238806,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.7535014005602241,1.0,1.0,0.0,0.0,0.0,0.08985007909594281,0.11567164179104478,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6842105263157894,0.5182072829131652,0.0,1.0,1.0,0.0,0.0,0.03690375192271391,0.03731343283582089,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3684210526315789,0.619047619047619,0.0,1.0,0.0,0.0,1.0,0.11332107793292112,0.11940298507462686,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47368421052631576,0.6806722689075629,1.0,1.0,0.0,0.0,0.0,0.07021843369132885,0.07835820895522388,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.5070028011204482,0.0,1.0,0.0,0.0,0.0,0.0946350443738906,0.11567164179104478,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.631578947368421,0.8179271708683473,1.0,1.0,0.0,0.0,0.0,0.09589619358838977,0.08208955223880597,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5263157894736843,0.5182072829131652,1.0,1.0,0.0,0.0,0.0,0.06909006341798285,0.09328358208955223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3157894736842105,0.44537815126050423,1.0,1.0,0.0,0.0,1.0,0.0467049467015883,0.048507462686567165,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
